order_id,order_date,ship_date,Category,sub_category,Region,Sales,Profit,Quantity
CA-2016-142545,2016-10-28,2016-11-03,Office Supplies,Storage,East,1082.48,10.8248,8
CA-2016-142545,2016-10-28,2016-11-03,Office Supplies,Paper,East,56.91,27.3168,3
CA-2016-142545,2016-10-28,2016-11-03,Furniture,Furnishings,East,77.6,38.024,4
CA-2016-142545,2016-10-28,2016-11-03,Office Supplies,Binders,East,14.28,6.5688,1
US-2017-152380,2017-11-19,2017-11-23,Furniture,Tables,Central,219.075,-131.445,3
CA-2015-144253,2015-05-04,2015-05-09,Furniture,Furnishings,East,26.8,12.864,2
CA-2014-130960,2014-12-30,2015-01-04,Office Supplies,Art,Central,9.84,2.8536,3
CA-2014-111003,2014-06-01,2014-06-06,Office Supplies,Binders,East,45.48,20.9208,3
CA-2014-111003,2014-06-01,2014-06-06,Office Supplies,Art,East,289.2,83.868,6
CA-2017-126774,2017-04-15,2017-04-17,Office Supplies,Art,South,4.89,2.0049,1
CA-2016-142902,2016-09-12,2016-09-14,Furniture,Furnishings,West,15.136,3.5948,4
CA-2016-142902,2016-09-12,2016-09-14,Furniture,Chairs,West,466.768,52.5114,2
CA-2016-142902,2016-09-12,2016-09-14,Furniture,Furnishings,West,15.232,1.7136,1
CA-2016-142902,2016-09-12,2016-09-14,Office Supplies,Labels,West,6.264,2.0358,3
CA-2014-120887,2014-09-27,2014-10-03,Furniture,Furnishings,East,87.54,37.6422,3
CA-2014-167850,2014-08-09,2014-08-16,Technology,Phones,South,178.384,22.298,2
CA-2014-167850,2014-08-09,2014-08-16,Office Supplies,Paper,South,15.552,5.4432,3
CA-2014-164259,2014-12-28,2014-12-30,Office Supplies,Art,East,99.136,8.6744,4
CA-2014-164973,2014-11-04,2014-11-09,Furniture,Chairs,East,135.882,24.1568,1
CA-2014-164973,2014-11-04,2014-11-09,Technology,Machines,East,3991.98,1995.99,2
CA-2014-164973,2014-11-04,2014-11-09,Technology,Phones,East,275.94,80.0226,6
CA-2014-164973,2014-11-04,2014-11-09,Technology,Accessories,East,360,129.6,4
CA-2014-164973,2014-11-04,2014-11-09,Office Supplies,Storage,East,43.57,13.071,1
CA-2014-156601,2014-09-19,2014-09-24,Office Supplies,Fasteners,West,7.16,3.58,2
CA-2016-162138,2016-04-23,2016-04-27,Office Supplies,Binders,West,251.52,81.744,6
CA-2016-162138,2016-04-23,2016-04-27,Technology,Accessories,West,99.99,34.9965,1
CA-2017-153339,2017-11-03,2017-11-05,Furniture,Furnishings,South,15.992,0.9995,1
US-2016-141544,2016-08-30,2016-09-01,Technology,Phones,East,290.898,-67.8762,3
US-2016-141544,2016-08-30,2016-09-01,Office Supplies,Storage,East,54.224,3.389,2
US-2016-141544,2016-08-30,2016-09-01,Furniture,Chairs,East,786.744,-258.5016,4
US-2016-141544,2016-08-30,2016-09-01,Office Supplies,Labels,East,100.24,33.831,10
US-2016-141544,2016-08-30,2016-09-01,Office Supplies,Binders,East,37.764,-27.6936,6
US-2016-150147,2016-04-25,2016-04-29,Technology,Phones,East,82.8,-20.7,2
US-2016-150147,2016-04-25,2016-04-29,Office Supplies,Binders,East,20.724,-13.816,2
US-2016-150147,2016-04-25,2016-04-29,Office Supplies,Binders,East,4.896,-3.4272,3
CA-2015-137946,2015-09-01,2015-09-04,Office Supplies,Binders,West,4.752,1.6038,1
CA-2015-137946,2015-09-01,2015-09-04,Technology,Copiers,West,959.984,335.9944,2
CA-2015-137946,2015-09-01,2015-09-04,Office Supplies,Binders,West,14.368,4.49,4
CA-2014-129924,2014-07-12,2014-07-17,Office Supplies,Binders,West,7.712,2.7956,2
CA-2014-129924,2014-07-12,2014-07-17,Furniture,Tables,West,698.352,-17.4588,3
CA-2015-128167,2015-06-22,2015-06-26,Office Supplies,Fasteners,West,4.96,2.3312,4
CA-2014-122336,2014-04-13,2014-04-17,Office Supplies,Art,East,17.856,1.116,4
CA-2014-122336,2014-04-13,2014-04-17,Office Supplies,Binders,East,509.97,-407.976,10
CA-2014-122336,2014-04-13,2014-04-17,Office Supplies,Fasteners,East,30.992,10.0724,13
CA-2014-122336,2014-04-13,2014-04-17,Technology,Phones,East,71.928,8.3916,12
US-2015-120712,2015-12-20,2015-12-24,Office Supplies,Storage,Central,88.8,-2.22,4
CA-2017-169901,2017-06-15,2017-06-19,Technology,Phones,West,47.976,4.7976,3
CA-2017-134306,2017-07-08,2017-07-12,Office Supplies,Art,East,7.56,3.0996,3
CA-2017-134306,2017-07-08,2017-07-12,Office Supplies,Paper,East,24.56,11.5432,2
CA-2017-134306,2017-07-08,2017-07-12,Office Supplies,Art,East,12.96,4.1472,2
CA-2016-129714,2016-09-01,2016-09-03,Technology,Accessories,East,6.79,2.3086,1
CA-2016-129714,2016-09-01,2016-09-03,Office Supplies,Paper,East,24.56,11.5432,2
CA-2016-129714,2016-09-01,2016-09-03,Office Supplies,Binders,East,3.048,1.0668,1
CA-2016-129714,2016-09-01,2016-09-03,Office Supplies,Paper,East,49.12,23.0864,4
CA-2016-129714,2016-09-01,2016-09-03,Office Supplies,Binders,East,4355.168,1415.4296,4
CA-2016-138520,2016-04-08,2016-04-13,Furniture,Bookcases,East,388.704,-4.8588,6
CA-2016-138520,2016-04-08,2016-04-13,Office Supplies,Envelopes,East,8.26,3.7996,2
CA-2016-138520,2016-04-08,2016-04-13,Office Supplies,Art,East,17.04,6.9864,4
CA-2016-138520,2016-04-08,2016-04-13,Office Supplies,Paper,East,34.4,15.824,5
CA-2016-130001,2016-04-23,2016-04-28,Office Supplies,Paper,South,36.24,11.325,5
CA-2017-155698,2017-03-08,2017-03-11,Office Supplies,Appliances,South,647.84,168.4384,8
CA-2017-155698,2017-03-08,2017-03-11,Office Supplies,Labels,South,20.7,9.936,2
CA-2017-144904,2017-09-25,2017-10-01,Office Supplies,Labels,East,20.7,9.936,2
CA-2017-144904,2017-09-25,2017-10-01,Furniture,Chairs,East,488.646,86.8704,3
CA-2017-144904,2017-09-25,2017-10-01,Office Supplies,Art,East,5.56,1.4456,2
CA-2017-144904,2017-09-25,2017-10-01,Furniture,Furnishings,East,47.12,20.7328,8
CA-2014-123344,2014-09-24,2014-09-29,Office Supplies,Storage,West,211.96,8.4784,4
CA-2016-155516,2016-10-21,2016-10-21,Office Supplies,Binders,East,23.2,10.44,4
CA-2016-155516,2016-10-21,2016-10-21,Office Supplies,Supplies,East,7.36,0.1472,2
CA-2016-155516,2016-10-21,2016-10-21,Office Supplies,Storage,East,104.79,29.3412,7
CA-2016-155516,2016-10-21,2016-10-21,Furniture,Bookcases,East,1043.92,271.4192,4
CA-2017-104745,2017-05-29,2017-06-04,Office Supplies,Paper,Central,25.92,9.396,5
CA-2017-104745,2017-05-29,2017-06-04,Office Supplies,Storage,Central,53.424,4.6746,3
US-2014-119137,2014-07-23,2014-07-27,Office Supplies,Binders,West,8.16,-5.712,5
US-2014-119137,2014-07-23,2014-07-27,Technology,Accessories,West,1023.936,179.1888,8
US-2014-119137,2014-07-23,2014-07-27,Office Supplies,Art,West,9.24,0.924,1
US-2014-119137,2014-07-23,2014-07-27,Technology,Accessories,West,479.04,-29.94,10
US-2016-134656,2016-09-28,2016-10-01,Office Supplies,Paper,Central,99.136,30.98,4
US-2017-134481,2017-08-27,2017-09-01,Furniture,Tables,East,1488.424,-297.6848,7
CA-2015-130792,2015-04-28,2015-05-05,Office Supplies,Appliances,Central,8.652,-20.3322,3
CA-2015-130792,2015-04-28,2015-05-05,Office Supplies,Storage,Central,23.832,2.6811,3
CA-2015-130792,2015-04-28,2015-05-05,Office Supplies,Binders,Central,12.176,-18.8728,4
CA-2016-134775,2016-10-28,2016-10-29,Office Supplies,Paper,West,50.96,25.48,7
CA-2016-134775,2016-10-28,2016-10-29,Office Supplies,Binders,West,49.536,17.3376,3
CA-2015-125395,2015-06-26,2015-06-29,Technology,Accessories,Central,41.9,8.799,2
US-2015-168935,2015-11-27,2015-12-02,Furniture,Tables,South,375.4575,-157.0095,3
US-2015-168935,2015-11-27,2015-12-02,Technology,Accessories,South,83.976,-1.0497,3
CA-2015-122756,2015-12-03,2015-12-07,Technology,Machines,East,482.34,-337.638,4
CA-2015-122756,2015-12-03,2015-12-07,Furniture,Furnishings,East,2.96,0.777,1
CA-2014-115973,2014-11-24,2014-11-26,Office Supplies,Art,East,2.624,0.4264,1
CA-2017-101798,2017-12-11,2017-12-15,Office Supplies,Binders,East,23.36,7.884,4
CA-2017-101798,2017-12-11,2017-12-15,Technology,Accessories,East,39.98,13.5932,2
US-2014-135972,2014-09-21,2014-09-23,Technology,Phones,West,246.384,27.7182,2
US-2014-135972,2014-09-21,2014-09-23,Technology,Copiers,West,1799.97,701.9883,3
US-2014-134971,2014-06-07,2014-06-10,Office Supplies,Binders,Central,12.462,-20.5623,3
CA-2017-102946,2017-06-30,2017-07-05,Office Supplies,Binders,West,75.792,25.5798,3
CA-2017-165603,2017-10-17,2017-10-19,Office Supplies,Storage,East,49.96,9.4924,2
CA-2017-165603,2017-10-17,2017-10-19,Office Supplies,Paper,East,12.96,6.2208,2
CA-2015-122259,2015-10-31,2015-11-04,Office Supplies,Supplies,Central,70.12,21.036,4
CA-2016-108987,2016-09-08,2016-09-10,Office Supplies,Storage,Central,35.952,3.5952,3
CA-2016-108987,2016-09-08,2016-09-10,Furniture,Bookcases,Central,2396.2656,-317.1528,4
CA-2016-108987,2016-09-08,2016-09-10,Office Supplies,Storage,Central,131.136,-32.784,4
CA-2016-108987,2016-09-08,2016-09-10,Technology,Accessories,Central,57.584,0.7198,2
CA-2014-113166,2014-12-24,2014-12-26,Office Supplies,Paper,South,9.568,3.4684,2
CA-2014-155208,2014-04-16,2014-04-20,Office Supplies,Art,South,39.072,9.768,6
CA-2017-117933,2017-12-24,2017-12-29,Office Supplies,Appliances,East,35.91,9.6957,3
CA-2017-117457,2017-12-08,2017-12-12,Technology,Accessories,West,179.95,37.7895,5
CA-2017-117457,2017-12-08,2017-12-12,Technology,Copiers,West,1199.976,434.9913,3
CA-2017-117457,2017-12-08,2017-12-12,Office Supplies,Paper,West,27.15,13.3035,5
CA-2017-117457,2017-12-08,2017-12-12,Furniture,Tables,West,1004.024,-112.9527,7
CA-2017-117457,2017-12-08,2017-12-12,Office Supplies,Paper,West,9.68,4.6464,1
CA-2017-117457,2017-12-08,2017-12-12,Office Supplies,Labels,West,28.35,13.608,9
CA-2017-117457,2017-12-08,2017-12-12,Office Supplies,Paper,West,55.98,27.4302,1
CA-2017-117457,2017-12-08,2017-12-12,Furniture,Bookcases,West,1336.829,31.4548,13
CA-2017-117457,2017-12-08,2017-12-12,Furniture,Chairs,West,113.568,-18.4548,2
CA-2017-142636,2017-11-03,2017-11-07,Office Supplies,Paper,West,139.86,65.7342,7
CA-2017-142636,2017-11-03,2017-11-07,Furniture,Chairs,West,307.136,26.8744,4
CA-2017-122105,2017-06-24,2017-06-28,Office Supplies,Art,West,95.92,25.8984,8
CA-2016-148796,2016-04-14,2016-04-18,Furniture,Chairs,West,383.8,38.38,5
CA-2017-154816,2017-11-06,2017-11-10,Office Supplies,Paper,South,5.78,2.8322,1
CA-2017-110478,2017-03-04,2017-03-09,Office Supplies,Art,West,9.32,2.7028,4
CA-2017-110478,2017-03-04,2017-03-09,Office Supplies,Envelopes,West,15.25,7.015,1
CA-2014-142048,2014-06-22,2014-06-25,Technology,Accessories,West,196.752,56.5662,6
CA-2017-125388,2017-10-19,2017-10-23,Furniture,Furnishings,East,56.56,14.7056,4
CA-2017-125388,2017-10-19,2017-10-23,Office Supplies,Storage,East,32.7,8.502,3
CA-2017-155705,2017-08-21,2017-08-23,Furniture,Chairs,South,866.4,225.264,4
CA-2017-149160,2017-11-23,2017-11-26,Furniture,Furnishings,Central,28.4,11.076,2
CA-2017-149160,2017-11-23,2017-11-26,Office Supplies,Binders,Central,287.92,138.2016,8
CA-2014-101476,2014-09-12,2014-09-13,Technology,Machines,East,69.99,30.0957,1
CA-2017-152275,2017-10-01,2017-10-08,Office Supplies,Art,Central,6.672,0.5004,6
US-2016-123750,2016-04-15,2016-04-21,Office Supplies,Binders,South,189.588,-145.3508,2
US-2016-123750,2016-04-15,2016-04-21,Technology,Accessories,South,408.744,76.6395,7
US-2016-123750,2016-04-15,2016-04-21,Technology,Accessories,South,291.96,54.7425,5
US-2016-123750,2016-04-15,2016-04-21,Office Supplies,Storage,South,4.768,-0.7748,2
CA-2016-127369,2016-06-06,2016-06-07,Office Supplies,Storage,East,714.3,207.147,5
US-2014-150574,2014-12-19,2014-12-25,Office Supplies,Binders,South,4.812,-3.6892,2
US-2014-150574,2014-12-19,2014-12-25,Technology,Accessories,South,247.8,-18.585,5
CA-2016-147375,2016-06-12,2016-06-14,Technology,Machines,Central,1007.979,43.1991,3
CA-2016-147375,2016-06-12,2016-06-14,Office Supplies,Paper,Central,313.488,113.6394,7
CA-2017-130043,2017-09-15,2017-09-19,Office Supplies,Paper,Central,31.872,11.5536,8
CA-2017-157252,2017-01-20,2017-01-23,Furniture,Chairs,East,207.846,2.3094,3
CA-2016-115756,2016-09-05,2016-09-07,Furniture,Furnishings,Central,12.22,3.666,1
CA-2016-115756,2016-09-05,2016-09-07,Office Supplies,Storage,Central,194.94,23.3928,3
CA-2016-115756,2016-09-05,2016-09-07,Office Supplies,Storage,Central,70.95,20.5755,3
CA-2016-115756,2016-09-05,2016-09-07,Office Supplies,Paper,Central,91.36,42.0256,4
CA-2016-115756,2016-09-05,2016-09-07,Furniture,Chairs,Central,242.94,29.1528,3
CA-2016-115756,2016-09-05,2016-09-07,Office Supplies,Labels,Central,22.05,10.584,7
CA-2017-154214,2017-03-20,2017-03-25,Furniture,Furnishings,Central,2.91,1.3677,1
CA-2016-166674,2016-04-01,2016-04-03,Office Supplies,Art,East,59.52,15.4752,3
CA-2016-166674,2016-04-01,2016-04-03,Office Supplies,Storage,East,161.94,9.7164,3
CA-2016-166674,2016-04-01,2016-04-03,Office Supplies,Art,East,263.88,71.2476,6
CA-2016-166674,2016-04-01,2016-04-03,Office Supplies,Art,East,30.48,7.9248,3
CA-2016-166674,2016-04-01,2016-04-03,Office Supplies,Art,East,9.84,2.8536,3
CA-2016-166674,2016-04-01,2016-04-03,Technology,Phones,East,35.12,9.1312,4
CA-2017-147277,2017-10-20,2017-10-24,Furniture,Tables,East,284.364,-75.8304,2
CA-2017-147277,2017-10-20,2017-10-24,Office Supplies,Storage,East,665.408,66.5408,2
CA-2016-100153,2016-12-13,2016-12-17,Technology,Accessories,Central,63.88,24.9132,4
US-2014-110674,2014-02-12,2014-02-18,Furniture,Chairs,West,129.568,-24.294,2
US-2016-157945,2016-09-26,2016-10-01,Furniture,Chairs,Central,747.558,-96.1146,3
US-2016-157945,2016-09-26,2016-10-01,Office Supplies,Envelopes,Central,8.928,3.348,2
CA-2015-109638,2015-12-15,2015-12-22,Office Supplies,Appliances,West,103.92,36.372,4
CA-2015-109638,2015-12-15,2015-12-22,Technology,Accessories,West,899.91,377.9622,9
CA-2015-109638,2015-12-15,2015-12-22,Office Supplies,Binders,West,51.312,18.6006,3
CA-2016-109869,2016-04-22,2016-04-29,Furniture,Furnishings,West,23.56,7.068,5
CA-2016-109869,2016-04-22,2016-04-29,Furniture,Tables,West,1272.63,-814.4832,6
CA-2016-109869,2016-04-22,2016-04-29,Office Supplies,Binders,West,28.485,-20.889,5
CA-2016-109869,2016-04-22,2016-04-29,Office Supplies,Supplies,West,185.376,-34.758,2
CA-2016-109869,2016-04-22,2016-04-29,Office Supplies,Appliances,West,78.272,5.8704,2
US-2015-101399,2015-01-17,2015-01-24,Furniture,Furnishings,Central,254.744,-312.0614,7
CA-2017-154907,2017-03-31,2017-04-04,Furniture,Bookcases,Central,205.3328,-36.2352,2
US-2016-100419,2016-12-16,2016-12-20,Office Supplies,Binders,Central,4.788,-7.9002,3
CA-2015-154144,2015-12-20,2015-12-24,Office Supplies,Paper,East,55.48,26.6304,1
CA-2014-144666,2014-11-09,2014-11-11,Office Supplies,Storage,West,340.92,3.4092,3
CA-2014-144666,2014-11-09,2014-11-11,Furniture,Bookcases,West,222.666,10.4784,2
CA-2014-144666,2014-11-09,2014-11-11,Technology,Phones,West,703.968,87.996,4
CA-2014-144666,2014-11-09,2014-11-11,Office Supplies,Storage,West,92.52,24.9804,6
CA-2014-144666,2014-11-09,2014-11-11,Office Supplies,Paper,West,62.65,28.819,7
CA-2014-144666,2014-11-09,2014-11-11,Office Supplies,Paper,West,94.85,45.528,5
CA-2016-103891,2016-07-12,2016-07-19,Technology,Phones,West,95.76,7.182,6
CA-2016-152632,2016-10-27,2016-11-02,Furniture,Furnishings,East,40.2,19.296,3
CA-2016-100790,2016-06-26,2016-07-02,Office Supplies,Art,East,14.7,6.615,5
CA-2016-100790,2016-06-26,2016-07-02,Office Supplies,Storage,East,704.25,84.51,5
CA-2014-134677,2014-10-06,2014-10-10,Technology,Accessories,West,9.09,1.9089,3
CA-2014-127691,2014-07-22,2014-07-27,Office Supplies,Art,East,5.96,1.6688,2
CA-2014-127691,2014-07-22,2014-07-27,Technology,Accessories,East,159.98,57.5928,2
CA-2017-140963,2017-06-10,2017-06-13,Office Supplies,Labels,West,29.6,14.8,2
CA-2017-140963,2017-06-10,2017-06-13,Furniture,Bookcases,West,514.165,-30.245,5
CA-2017-140963,2017-06-10,2017-06-13,Technology,Phones,West,279.96,17.4975,5
CA-2014-154627,2014-10-29,2014-10-31,Technology,Phones,Central,2735.952,341.994,6
CA-2014-133753,2014-06-09,2014-06-13,Technology,Phones,Central,7.992,0.5994,1
CA-2014-133753,2014-06-09,2014-06-13,Technology,Accessories,Central,63.984,10.3974,2
CA-2014-133753,2014-06-09,2014-06-13,Office Supplies,Art,Central,70.368,6.1572,2
CA-2014-113362,2014-09-14,2014-09-19,Office Supplies,Storage,East,449.15,8.983,5
CA-2014-113362,2014-09-14,2014-09-19,Office Supplies,Envelopes,East,11.07,5.0922,3
CA-2016-169166,2016-05-09,2016-05-14,Technology,Accessories,West,93.98,13.1572,2
US-2016-120929,2016-03-18,2016-03-21,Furniture,Tables,South,189.882,-94.941,3
CA-2015-134782,2015-12-27,2015-12-31,Office Supplies,Envelopes,South,105.42,51.6558,2
CA-2016-126158,2016-07-25,2016-07-31,Office Supplies,Binders,West,119.616,40.3704,8
CA-2016-126158,2016-07-25,2016-07-31,Furniture,Furnishings,West,255.76,81.8432,4
CA-2016-126158,2016-07-25,2016-07-31,Furniture,Chairs,West,241.568,18.1176,2
CA-2016-126158,2016-07-25,2016-07-31,Furniture,Furnishings,West,69.3,22.869,9
US-2016-105578,2016-05-30,2016-06-04,Office Supplies,Binders,West,22.62,-15.08,2
US-2016-105578,2016-05-30,2016-06-04,Office Supplies,Binders,West,14.952,-11.9616,2
US-2016-105578,2016-05-30,2016-06-04,Furniture,Chairs,West,801.568,50.098,2
US-2016-105578,2016-05-30,2016-06-04,Office Supplies,Binders,West,2.376,-1.9008,3
US-2016-105578,2016-05-30,2016-06-04,Office Supplies,Paper,West,32.792,11.8871,1
CA-2017-134978,2017-11-12,2017-11-15,Office Supplies,Binders,East,15.92,5.373,5
CA-2015-145352,2015-03-16,2015-03-22,Office Supplies,Art,South,2.74,0.7398,1
CA-2015-145352,2015-03-16,2015-03-22,Office Supplies,Art,South,8.34,2.1684,3
CA-2015-145352,2015-03-16,2015-03-22,Office Supplies,Storage,South,46.74,11.685,3
CA-2015-145352,2015-03-16,2015-03-22,Office Supplies,Binders,South,6354.95,3177.475,5
CA-2017-135307,2017-11-26,2017-11-27,Furniture,Furnishings,Central,126.3,40.416,3
CA-2017-135307,2017-11-26,2017-11-27,Technology,Accessories,Central,38.04,12.1728,2
CA-2016-106341,2016-10-20,2016-10-23,Office Supplies,Art,East,7.152,0.7152,3
CA-2017-163405,2017-12-21,2017-12-25,Office Supplies,Art,West,6.63,1.7901,3
CA-2017-163405,2017-12-21,2017-12-25,Office Supplies,Art,West,5.88,1.7052,2
CA-2017-127432,2017-01-22,2017-01-27,Technology,Copiers,West,2999.95,1379.977,5
CA-2017-127432,2017-01-22,2017-01-27,Office Supplies,Storage,West,51.45,13.8915,3
CA-2017-127432,2017-01-22,2017-01-27,Office Supplies,Paper,West,11.96,5.382,2
CA-2017-127432,2017-01-22,2017-01-27,Office Supplies,Storage,West,1126.02,56.301,3
CA-2015-157812,2015-03-22,2015-03-26,Technology,Accessories,Central,18.392,5.2877,1
CA-2015-157812,2015-03-22,2015-03-26,Office Supplies,Storage,Central,129.568,-25.9136,2
CA-2015-157812,2015-03-22,2015-03-26,Office Supplies,Binders,Central,14.112,-21.168,9
CA-2017-145142,2017-01-23,2017-01-25,Furniture,Tables,Central,210.98,21.098,2
US-2016-139486,2016-05-21,2016-05-23,Technology,Phones,West,55.176,-12.4146,3
US-2016-139486,2016-05-21,2016-05-23,Technology,Accessories,West,66.26,27.1666,2
CA-2015-158792,2015-12-26,2016-01-02,Office Supplies,Fasteners,East,22.2,10.434,5
CA-2017-113558,2017-10-21,2017-10-26,Furniture,Chairs,South,683.952,42.747,3
CA-2017-113558,2017-10-21,2017-10-26,Furniture,Furnishings,South,45.696,5.1408,3
US-2015-138303,2015-09-03,2015-09-07,Office Supplies,Storage,East,36.336,-7.2672,3
US-2015-138303,2015-09-03,2015-09-07,Office Supplies,Supplies,East,666.248,-149.9058,1
US-2015-138303,2015-09-03,2015-09-07,Office Supplies,Envelopes,East,52.512,19.692,6
CA-2015-102848,2015-11-07,2015-11-09,Furniture,Chairs,West,190.72,11.92,1
US-2017-129441,2017-09-07,2017-09-11,Furniture,Furnishings,West,47.94,2.397,3
CA-2016-168753,2016-05-29,2016-06-01,Technology,Phones,South,979.95,274.386,5
CA-2016-168753,2016-05-29,2016-06-01,Office Supplies,Binders,South,22.75,11.375,5
CA-2016-126613,2016-07-10,2016-07-16,Office Supplies,Storage,West,16.768,1.4672,2
US-2017-122637,2017-09-03,2017-09-08,Office Supplies,Binders,Central,42.616,-68.1856,7
CA-2015-147851,2015-12-03,2015-12-08,Office Supplies,Binders,East,10.752,3.36,4
CA-2015-134894,2015-12-07,2015-12-11,Office Supplies,Appliances,South,152.94,41.2938,3
CA-2015-134894,2015-12-07,2015-12-11,Furniture,Chairs,South,283.92,70.98,4
CA-2014-140795,2014-02-01,2014-02-03,Technology,Accessories,Central,468.9,206.316,6
CA-2016-136924,2016-07-14,2016-07-17,Technology,Phones,West,380.864,38.0864,8
US-2015-120161,2015-12-18,2015-12-23,Office Supplies,Storage,East,646.776,-145.5246,9
CA-2014-103849,2014-05-11,2014-05-16,Technology,Accessories,Central,58.112,7.264,2
CA-2014-103849,2014-05-11,2014-05-16,Technology,Phones,Central,100.792,6.2995,1
CA-2014-103849,2014-05-11,2014-05-16,Furniture,Furnishings,Central,66.112,-84.2928,4
CA-2017-162929,2017-11-19,2017-11-22,Office Supplies,Binders,East,41.28,13.932,6
CA-2017-162929,2017-11-19,2017-11-22,Office Supplies,Paper,East,13.36,6.4128,2
CA-2015-113173,2015-11-15,2015-11-17,Office Supplies,Storage,Central,250.272,15.642,9
CA-2015-113173,2015-11-15,2015-11-17,Office Supplies,Binders,Central,11.364,-17.046,3
CA-2015-113173,2015-11-15,2015-11-17,Office Supplies,Supplies,Central,8.72,-1.744,5
CA-2016-136406,2016-04-15,2016-04-17,Furniture,Chairs,West,1121.568,0,2
CA-2017-112774,2017-09-11,2017-09-12,Furniture,Furnishings,South,34.504,6.0382,1
CA-2017-101945,2017-11-24,2017-11-28,Office Supplies,Fasteners,Central,10.824,2.5707,3
CA-2017-100650,2017-06-29,2017-07-03,Office Supplies,Storage,West,1295.78,310.9872,2
